48	0	31	0.0273	0.0234	1992
13	0	68	0.0266	0.0117	1993
76	0	85	0.0028	0.0086	1993
13	0	49	0.0266	0.0334	1993
49	0	68	0.0334	0.0117	1993
49	0	15	0.0334	0.0041	1993
8	0	20	0.0142	0.0108	1993
68	0	13	0.0117	0.0266	1993
85	0	76	0.0086	0.0028	1993
15	0	49	0.0041	0.0334	1993
53	0	17	0.0018	0.0014	1993
45	0	56	0.004	0.0227	1993
49	0	13	0.0334	0.0266	1993
66	0	36	0.0007	0.0114	1993
39	0	26	0.0037	0.012	1993
17	0	53	0.0014	0.0018	1993
25	0	8	0.0121	0.0142	1993
26	0	39	0.012	0.0037	1993
20	0	25	0.0108	0.0121	1993
20	0	8	0.0108	0.0142	1993
56	0	45	0.0227	0.004	1993
70	0	72	0.012	0.0034	1993
36	0	66	0.0114	0.0007	1993
8	0	25	0.0142	0.0121	1993
72	0	70	0.0034	0.012	1993
43	0	87	0.0067	0.0003	1993
15	0	53	0.0041	0.0018	1993
53	0	15	0.0018	0.0041	1993
68	0	49	0.0117	0.0334	1993
25	0	20	0.0121	0.0108	1993
87	0	43	0.0003	0.0067	1993
39	0	26	0.0078	0.0183	1994
53	0	17	0.0043	0.003	1994
4	0	35	0.0097	0.0507	1994
48	0	31	0.0348	0.0328	1994
70	0	72	0.0163	0.0078	1994
55	0	4	0.0259	0.0097	1994
35	0	55	0.0507	0.0259	1994
25	0	20	0.0133	0.0118	1994
83	0	17	0.0093	0.003	1994
85	0	76	0.0085	0.0028	1994
88	0	83	0.0089	0.0093	1994
76	0	85	0.0028	0.0085	1994
54	0	10	0.0014	0.0	1994
45	0	56	0.0063	0.0368	1994
43	0	74	0.0076	0.0018	1994
56	0	45	0.0368	0.0063	1994
10	0	54	0.0	0.0014	1994
27	0	13	0.0253	0.0308	1994
3	0	76	0.0104	0.0028	1994
13	0	27	0.0308	0.0253	1994
35	0	4	0.0507	0.0097	1994
55	0	35	0.0259	0.0507	1994
20	0	25	0.0118	0.0133	1994
83	0	88	0.0093	0.0089	1994
31	0	48	0.0328	0.0348	1994
66	0	36	0.0014	0.0179	1994
53	0	15	0.0043	0.0091	1994
26	0	39	0.0183	0.0078	1994
84	0	89	0.0094	0.0178	1994
36	0	66	0.0179	0.0014	1994
72	0	70	0.0078	0.0163	1994
89	0	84	0.0178	0.0094	1994
4	0	55	0.0097	0.0259	1994
17	0	53	0.003	0.0043	1994
76	0	3	0.0028	0.0104	1994
74	0	43	0.0018	0.0076	1994
15	0	53	0.0091	0.0043	1994
17	0	83	0.003	0.0093	1994
17	0	83	0.0021	0.0094	1995
35	0	4	0.049	0.0184	1995
55	0	35	0.0309	0.049	1995
39	0	26	0.0096	0.0155	1995
36	0	66	0.0234	0.0032	1995
68	0	13	0.0235	0.0352	1995
13	0	68	0.0352	0.0235	1995
69	0	74	0.0002	0.0029	1995
76	0	85	0.0051	0.0159	1995
43	0	87	0.0082	0.0028	1995
55	0	4	0.0309	0.0184	1995
25	0	20	0.0231	0.0206	1995
13	0	27	0.0352	0.0289	1995
4	0	55	0.0184	0.0309	1995
78	0	27	0.001	0.0289	1995
53	0	52	0.0056	0.0615	1995
10	0	54	0.0002	0.0024	1995
54	0	10	0.0024	0.0002	1995
15	0	12	0.0093	0.0201	1995
83	0	17	0.0094	0.0021	1995
20	0	25	0.0206	0.0231	1995
26	0	39	0.0155	0.0096	1995
4	0	35	0.0184	0.049	1995
35	0	55	0.049	0.0309	1995
87	0	43	0.0028	0.0082	1995
27	0	13	0.0289	0.0352	1995
85	0	76	0.0159	0.0051	1995
66	0	36	0.0032	0.0234	1995
27	0	78	0.0289	0.001	1995
74	0	69	0.0029	0.0002	1995
12	0	15	0.0201	0.0093	1995
52	0	53	0.0615	0.0056	1995
58	0	74	0.0	0.0041	1996
55	0	35	0.0367	0.0543	1996
3	0	76	0.0245	0.0059	1996
76	0	85	0.0059	0.0154	1996
68	0	13	0.0274	0.0427	1996
48	0	8	0.0412	0.0255	1996
36	0	66	0.0364	0.0066	1996
85	0	76	0.0154	0.0059	1996
20	0	25	0.0212	0.024	1996
4	0	35	0.0226	0.0543	1996
8	0	48	0.0255	0.0412	1996
49	0	68	0.0452	0.0274	1996
74	0	69	0.0041	0.0009	1996
68	0	49	0.0274	0.0452	1996
81	0	73	0.0118	0.0183	1996
20	0	8	0.0212	0.0255	1996
54	0	10	0.0024	0.0009	1996
26	0	48	0.0199	0.0412	1996
78	0	27	0.0043	0.0371	1996
73	0	81	0.0183	0.0118	1996
69	0	74	0.0009	0.0041	1996
35	0	55	0.0543	0.0367	1996
13	0	68	0.0427	0.0274	1996
76	0	3	0.0059	0.0245	1996
4	0	55	0.0226	0.0367	1996
27	0	78	0.0371	0.0043	1996
13	0	49	0.0427	0.0452	1996
35	0	4	0.0543	0.0226	1996
10	0	54	0.0009	0.0024	1996
8	0	20	0.0255	0.0212	1996
55	0	4	0.0367	0.0226	1996
48	0	26	0.0412	0.0199	1996
25	0	20	0.024	0.0212	1996
74	0	58	0.0041	0.0	1996
49	0	13	0.0452	0.0427	1996
66	0	36	0.0066	0.0364	1996
78	0	27	0.0059	0.03	1997
88	0	80	0.0135	0.0007	1997
66	0	36	0.0105	0.0433	1997
85	0	76	0.0241	0.0094	1997
76	0	85	0.0094	0.0241	1997
69	0	74	0.0026	0.0095	1997
71	0	19	0.0004	0.0004	1997
58	0	74	0.0012	0.0095	1997
80	0	88	0.0007	0.0135	1997
60	0	88	0.0013	0.0135	1997
55	0	4	0.0532	0.0383	1997
4	0	35	0.0383	0.0586	1997
25	0	20	0.0295	0.0286	1997
35	0	4	0.0586	0.0383	1997
31	0	48	0.0406	0.0457	1997
48	0	31	0.0457	0.0406	1997
27	0	78	0.03	0.0059	1997
17	0	53	0.0092	0.0133	1997
15	0	35	0.0156	0.0586	1997
74	0	69	0.0095	0.0026	1997
36	0	66	0.0433	0.0105	1997
35	0	15	0.0586	0.0156	1997
69	0	58	0.0026	0.0012	1997
13	0	68	0.0484	0.0335	1997
31	0	49	0.0406	0.0429	1997
88	0	60	0.0135	0.0013	1997
20	0	25	0.0286	0.0295	1997
3	0	76	0.0381	0.0094	1997
48	0	49	0.0457	0.0429	1997
53	0	31	0.0133	0.0406	1997
87	0	43	0.0039	0.0132	1997
53	0	15	0.0133	0.0156	1997
12	0	15	0.0211	0.0156	1997
54	0	10	0.0044	0.0019	1997
53	0	17	0.0133	0.0092	1997
15	0	62	0.0156	0.0038	1997
49	0	48	0.0429	0.0457	1997
19	0	71	0.0004	0.0004	1997
31	0	53	0.0406	0.0133	1997
4	0	55	0.0383	0.0532	1997
15	0	12	0.0156	0.0211	1997
15	0	53	0.0156	0.0133	1997
35	0	55	0.0586	0.0532	1997
68	0	13	0.0335	0.0484	1997
62	0	15	0.0038	0.0156	1997
36	0	86	0.0433	0.0444	1997
43	0	87	0.0132	0.0039	1997
74	0	58	0.0095	0.0012	1997
55	0	35	0.0532	0.0586	1997
58	0	69	0.0012	0.0026	1997
49	0	31	0.0429	0.0406	1997
76	0	3	0.0094	0.0381	1997
86	0	36	0.0444	0.0433	1997
10	0	54	0.0019	0.0044	1997
27	0	78	0.0311	0.0087	1998
62	0	48	0.009	0.0415	1998
63	0	55	0.0038	0.0518	1998
39	0	26	0.0299	0.0368	1998
16	0	35	0.0178	0.065	1998
13	0	68	0.0478	0.0343	1998
35	0	55	0.065	0.0518	1998
3	0	76	0.0595	0.0129	1998
3	0	85	0.0595	0.0312	1998
54	0	29	0.0126	0.0013	1998
29	0	82	0.0013	0.0004	1998
78	0	27	0.0087	0.0311	1998
58	0	69	0.0035	0.0074	1998
23	0	50	0.0094	0.015	1998
8	0	20	0.0321	0.0257	1998
80	0	88	0.0027	0.0284	1998
15	0	35	0.024	0.065	1998
55	0	16	0.0518	0.0178	1998
20	0	25	0.0257	0.0292	1998
53	0	15	0.0161	0.024	1998
20	0	8	0.0257	0.0321	1998
50	0	23	0.015	0.0094	1998
85	0	79	0.0312	0.0022	1998
8	0	25	0.0321	0.0292	1998
25	0	8	0.0292	0.0321	1998
79	0	85	0.0022	0.0312	1998
88	0	80	0.0284	0.0027	1998
35	0	16	0.065	0.0178	1998
15	0	55	0.024	0.0518	1998
85	0	76	0.0312	0.0129	1998
60	0	88	0.0033	0.0284	1998
29	0	54	0.0013	0.0126	1998
82	0	29	0.0004	0.0013	1998
48	0	62	0.0415	0.009	1998
76	0	85	0.0129	0.0312	1998
15	0	53	0.024	0.0161	1998
85	0	3	0.0312	0.0595	1998
10	0	54	0.0091	0.0126	1998
55	0	63	0.0518	0.0038	1998
55	0	15	0.0518	0.024	1998
69	0	58	0.0074	0.0035	1998
25	0	20	0.0292	0.0257	1998
54	0	10	0.0126	0.0091	1998
88	0	60	0.0284	0.0033	1998
76	0	3	0.0129	0.0595	1998
16	0	55	0.0178	0.0518	1998
68	0	13	0.0343	0.0478	1998
35	0	15	0.065	0.024	1998
26	0	39	0.0368	0.0299	1998
55	0	35	0.0518	0.065	1998
17	0	82	0.0181	0.0022	1999
12	0	15	0.0211	0.0284	1999
45	0	56	0.0084	0.058	1999
20	0	25	0.0359	0.0411	1999
10	0	54	0.0172	0.0199	1999
25	0	20	0.0411	0.0359	1999
26	0	39	0.0373	0.0283	1999
70	0	54	0.0544	0.0199	1999
80	0	88	0.0032	0.0265	1999
88	0	80	0.0265	0.0032	1999
87	0	43	0.0051	0.0098	1999
45	0	11	0.0084	0.0085	1999
78	0	27	0.0133	0.0425	1999
55	0	35	0.0697	0.0788	1999
56	0	11	0.058	0.0085	1999
84	0	82	0.0278	0.0022	1999
27	0	78	0.0425	0.0133	1999
82	0	84	0.0022	0.0278	1999
11	0	45	0.0085	0.0084	1999
69	0	58	0.0134	0.008	1999
35	0	4	0.0788	0.0554	1999
55	0	4	0.0697	0.0554	1999
58	0	69	0.008	0.0134	1999
54	0	10	0.0199	0.0172	1999
13	0	68	0.057	0.0391	1999
56	0	45	0.058	0.0084	1999
4	0	35	0.0554	0.0788	1999
82	0	17	0.0022	0.0181	1999
39	0	26	0.0283	0.0373	1999
68	0	13	0.0391	0.057	1999
11	0	56	0.0085	0.058	1999
35	0	55	0.0788	0.0697	1999
4	0	55	0.0554	0.0697	1999
43	0	87	0.0098	0.0051	1999
15	0	12	0.0284	0.0211	1999
54	0	70	0.0199	0.0544	1999
88	0	47	0.0314	0.0412	2000
48	0	62	0.0478	0.0271	2000
21	0	50	0.0161	0.0214	2000
51	0	53	0.0003	0.0139	2000
15	0	35	0.0345	0.0761	2000
56	0	11	0.0722	0.0181	2000
4	0	55	0.0611	0.0752	2000
15	0	4	0.0345	0.0611	2000
84	0	82	0.0304	0.0035	2000
62	0	48	0.0271	0.0478	2000
48	0	49	0.0478	0.0418	2000
11	0	56	0.0181	0.0722	2000
85	0	48	0.0601	0.0478	2000
82	0	84	0.0035	0.0304	2000
88	0	80	0.0314	0.0073	2000
10	0	54	0.023	0.033	2000
85	0	49	0.0601	0.0418	2000
29	0	5	0.012	0.0165	2000
47	0	88	0.0412	0.0314	2000
4	0	15	0.0611	0.0345	2000
79	0	85	0.012	0.0601	2000
49	0	48	0.0418	0.0478	2000
53	0	51	0.0139	0.0003	2000
39	0	26	0.0403	0.0483	2000
58	0	69	0.0132	0.018	2000
80	0	88	0.0073	0.0314	2000
54	0	29	0.033	0.012	2000
35	0	15	0.0761	0.0345	2000
23	0	66	0.0139	0.0196	2000
5	0	29	0.0165	0.012	2000
49	0	85	0.0418	0.0601	2000
26	0	39	0.0483	0.0403	2000
69	0	58	0.018	0.0132	2000
27	0	68	0.0406	0.0344	2000
68	0	27	0.0344	0.0406	2000
54	0	10	0.033	0.023	2000
50	0	21	0.0214	0.0161	2000
48	0	85	0.0478	0.0601	2000
85	0	79	0.0601	0.012	2000
66	0	23	0.0196	0.0139	2000
29	0	54	0.012	0.033	2000
55	0	4	0.0752	0.0611	2000
51	0	79	0.01	0.0224	2001
53	0	78	0.0233	0.0364	2001
79	0	78	0.0224	0.0364	2001
84	0	41	0.031	0.0	2001
78	0	85	0.0364	0.0873	2001
20	0	25	0.0473	0.0525	2001
10	0	54	0.0286	0.0389	2001
15	0	35	0.0423	0.0815	2001
76	0	85	0.0431	0.0873	2001
35	0	15	0.0815	0.0423	2001
28	0	38	0.0094	0.0001	2001
68	0	22	0.0384	0.004	2001
29	0	5	0.0131	0.0171	2001
53	0	51	0.0233	0.01	2001
54	0	10	0.0389	0.0286	2001
48	0	85	0.0509	0.0873	2001
49	0	85	0.0417	0.0873	2001
85	0	78	0.0873	0.0364	2001
78	0	79	0.0364	0.0224	2001
5	0	29	0.0171	0.0131	2001
41	0	84	0.0	0.031	2001
82	0	41	0.0036	0.0	2001
79	0	53	0.0224	0.0233	2001
78	0	53	0.0364	0.0233	2001
22	0	68	0.004	0.0384	2001
41	0	82	0.0	0.0036	2001
51	0	53	0.01	0.0233	2001
84	0	82	0.031	0.0036	2001
49	0	84	0.0417	0.031	2001
53	0	79	0.0233	0.0224	2001
85	0	48	0.0873	0.0509	2001
38	0	28	0.0001	0.0094	2001
58	0	69	0.021	0.0279	2001
82	0	84	0.0036	0.031	2001
25	0	20	0.0525	0.0473	2001
85	0	76	0.0873	0.0431	2001
84	0	49	0.031	0.0417	2001
70	0	54	0.0757	0.0389	2001
69	0	58	0.0279	0.021	2001
79	0	51	0.0224	0.01	2001
85	0	49	0.0873	0.0417	2001
78	0	51	0.0364	0.01	2001
54	0	70	0.0389	0.0757	2001
51	0	78	0.01	0.0364	2001
86	0	88	0.1175	0.0396	2002
68	0	16	0.0459	0.0423	2002
49	0	48	0.0626	0.057	2002
28	0	38	0.01	0.0007	2002
81	0	73	0.0572	0.0588	2002
25	0	20	0.057	0.0463	2002
68	0	76	0.0459	0.0665	2002
78	0	51	0.0889	0.0534	2002
54	0	10	0.0541	0.0396	2002
84	0	49	0.038	0.0626	2002
62	0	48	0.0548	0.057	2002
10	0	54	0.0396	0.0541	2002
23	0	6	0.0224	0.0013	2002
69	0	58	0.0397	0.0269	2002
4	0	15	0.0791	0.0526	2002
79	0	85	0.0541	0.1121	2002
85	0	76	0.1121	0.0665	2002
55	0	4	0.0915	0.0791	2002
17	0	54	0.0323	0.0541	2002
50	0	21	0.0253	0.0222	2002
49	0	85	0.0626	0.1121	2002
74	0	69	0.0642	0.0397	2002
20	0	25	0.0463	0.057	2002
78	0	53	0.0889	0.0631	2002
29	0	41	0.0224	0.0019	2002
15	0	4	0.0526	0.0791	2002
35	0	55	0.0804	0.0915	2002
84	0	82	0.038	0.0089	2002
54	0	17	0.0541	0.0323	2002
68	0	22	0.0459	0.013	2002
22	0	68	0.013	0.0459	2002
48	0	62	0.057	0.0548	2002
85	0	49	0.1121	0.0626	2002
48	0	85	0.057	0.1121	2002
88	0	86	0.0396	0.1175	2002
16	0	68	0.0423	0.0459	2002
85	0	48	0.1121	0.057	2002
87	0	74	0.0076	0.0642	2002
74	0	87	0.0642	0.0076	2002
55	0	35	0.0915	0.0804	2002
53	0	78	0.0631	0.0889	2002
51	0	78	0.0534	0.0889	2002
79	0	27	0.0541	0.0762	2002
76	0	85	0.0665	0.1121	2002
38	0	28	0.0007	0.01	2002
69	0	74	0.0397	0.0642	2002
4	0	35	0.0791	0.0804	2002
27	0	79	0.0762	0.0541	2002
73	0	81	0.0588	0.0572	2002
85	0	79	0.1121	0.0541	2002
41	0	29	0.0019	0.0224	2002
82	0	84	0.0089	0.038	2002
35	0	4	0.0804	0.0791	2002
49	0	84	0.0626	0.038	2002
58	0	69	0.0269	0.0397	2002
48	0	49	0.057	0.0626	2002
4	0	55	0.0791	0.0915	2002
21	0	50	0.0222	0.0253	2002
6	0	23	0.0013	0.0224	2002
76	0	68	0.0665	0.0459	2002
9	0	88	0.0007	0.036	2003
4	0	55	0.0863	0.1145	2003
79	0	51	0.1067	0.109	2003
53	0	78	0.1071	0.1477	2003
27	0	78	0.0759	0.1477	2003
53	0	79	0.1071	0.1067	2003
48	0	85	0.071	0.1826	2003
76	0	68	0.1352	0.0739	2003
88	0	50	0.036	0.032	2003
4	0	15	0.0863	0.0677	2003
82	0	84	0.0182	0.0541	2003
15	0	4	0.0677	0.0863	2003
62	0	48	0.0564	0.071	2003
85	0	48	0.1826	0.071	2003
27	0	85	0.0759	0.1826	2003
69	0	58	0.0553	0.0418	2003
78	0	51	0.1477	0.109	2003
23	0	6	0.0297	0.0028	2003
28	0	38	0.0125	0.0016	2003
49	0	85	0.0941	0.1826	2003
50	0	9	0.032	0.0007	2003
78	0	53	0.1477	0.1071	2003
82	0	41	0.0182	0.005	2003
85	0	76	0.1826	0.1352	2003
55	0	4	0.1145	0.0863	2003
68	0	76	0.0739	0.1352	2003
75	0	23	0.0762	0.0297	2003
79	0	85	0.1067	0.1826	2003
76	0	85	0.1352	0.1826	2003
76	0	65	0.1352	0.0288	2003
78	0	79	0.1477	0.1067	2003
84	0	41	0.0541	0.005	2003
79	0	49	0.1067	0.0941	2003
49	0	48	0.0941	0.071	2003
54	0	10	0.0831	0.0561	2003
79	0	27	0.1067	0.0759	2003
48	0	49	0.071	0.0941	2003
38	0	28	0.0016	0.0125	2003
51	0	78	0.109	0.1477	2003
41	0	82	0.005	0.0182	2003
85	0	49	0.1826	0.0941	2003
84	0	49	0.0541	0.0941	2003
85	0	79	0.1826	0.1067	2003
79	0	53	0.1067	0.1071	2003
78	0	27	0.1477	0.0759	2003
27	0	79	0.0759	0.1067	2003
84	0	82	0.0541	0.0182	2003
49	0	79	0.0941	0.1067	2003
9	0	50	0.0007	0.032	2003
49	0	84	0.0941	0.0541	2003
81	0	73	0.0789	0.0633	2003
51	0	79	0.109	0.1067	2003
85	0	27	0.1826	0.0759	2003
48	0	79	0.071	0.1067	2003
15	0	35	0.0677	0.0819	2003
50	0	88	0.032	0.036	2003
85	0	78	0.1826	0.1477	2003
88	0	80	0.036	0.019	2003
88	0	9	0.036	0.0007	2003
73	0	81	0.0633	0.0789	2003
29	0	82	0.034	0.0182	2003
78	0	85	0.1477	0.1826	2003
80	0	88	0.019	0.036	2003
65	0	68	0.0288	0.0739	2003
65	0	76	0.0288	0.1352	2003
58	0	69	0.0418	0.0553	2003
51	0	53	0.109	0.1071	2003
82	0	29	0.0182	0.034	2003
6	0	23	0.0028	0.0297	2003
23	0	75	0.0297	0.0762	2003
41	0	84	0.005	0.0541	2003
48	0	62	0.071	0.0564	2003
53	0	51	0.1071	0.109	2003
10	0	54	0.0561	0.0831	2003
35	0	15	0.0819	0.0677	2003
79	0	78	0.1067	0.1477	2003
79	0	48	0.1067	0.071	2003
68	0	65	0.0739	0.0288	2003
48	0	62	0.0894	0.0759	2004
50	0	88	0.0523	0.063	2004
49	0	85	0.1278	0.2369	2004
48	0	85	0.0894	0.2369	2004
22	0	79	0.0625	0.1672	2004
54	0	10	0.0953	0.0563	2004
68	0	76	0.112	0.1865	2004
85	0	27	0.2369	0.0952	2004
72	0	33	0.1663	0.0768	2004
27	0	78	0.0952	0.2126	2004
27	0	85	0.0952	0.2369	2004
55	0	4	0.1346	0.0823	2004
85	0	51	0.2369	0.1754	2004
62	0	48	0.0759	0.0894	2004
26	0	39	0.075	0.086	2004
1	0	24	0.0002	0.0082	2004
81	0	73	0.1064	0.0895	2004
78	0	85	0.2126	0.2369	2004
10	0	54	0.0563	0.0953	2004
80	0	88	0.0339	0.063	2004
55	0	15	0.1346	0.0893	2004
27	0	79	0.0952	0.1672	2004
4	0	55	0.0823	0.1346	2004
54	0	17	0.0953	0.0532	2004
4	0	15	0.0823	0.0893	2004
19	0	71	0.0047	0.0074	2004
49	0	48	0.1278	0.0894	2004
34	0	61	0.1087	0.2092	2004
78	0	27	0.2126	0.0952	2004
82	0	54	0.026	0.0953	2004
46	0	50	0.0002	0.0523	2004
88	0	50	0.063	0.0523	2004
68	0	85	0.112	0.2369	2004
51	0	78	0.1754	0.2126	2004
79	0	85	0.1672	0.2369	2004
85	0	79	0.2369	0.1672	2004
31	0	27	0.0898	0.0952	2004
69	0	54	0.085	0.0953	2004
79	0	78	0.1672	0.2126	2004
54	0	82	0.0953	0.026	2004
39	0	26	0.086	0.075	2004
50	0	46	0.0523	0.0002	2004
46	0	9	0.0002	0.0062	2004
15	0	4	0.0893	0.0823	2004
77	0	82	0.0315	0.026	2004
85	0	68	0.2369	0.112	2004
48	0	79	0.0894	0.1672	2004
58	0	69	0.0592	0.085	2004
70	0	72	0.0915	0.1663	2004
82	0	77	0.026	0.0315	2004
78	0	51	0.2126	0.1754	2004
79	0	27	0.1672	0.0952	2004
76	0	68	0.1865	0.112	2004
48	0	49	0.0894	0.1278	2004
9	0	50	0.0062	0.0523	2004
15	0	55	0.0893	0.1346	2004
85	0	48	0.2369	0.0894	2004
24	0	1	0.0082	0.0002	2004
33	0	72	0.0768	0.1663	2004
17	0	77	0.0532	0.0315	2004
77	0	17	0.0315	0.0532	2004
73	0	81	0.0895	0.1064	2004
85	0	49	0.2369	0.1278	2004
61	0	34	0.2092	0.1087	2004
12	0	54	0.0458	0.0953	2004
54	0	69	0.0953	0.085	2004
69	0	58	0.085	0.0592	2004
6	0	23	0.0051	0.0458	2004
88	0	9	0.063	0.0062	2004
72	0	70	0.1663	0.0915	2004
84	0	49	0.0737	0.1278	2004
9	0	88	0.0062	0.063	2004
79	0	49	0.1672	0.1278	2004
85	0	78	0.2369	0.2126	2004
51	0	85	0.1754	0.2369	2004
88	0	80	0.063	0.0339	2004
23	0	6	0.0458	0.0051	2004
17	0	54	0.0532	0.0953	2004
54	0	12	0.0953	0.0458	2004
71	0	19	0.0074	0.0047	2004
79	0	22	0.1672	0.0625	2004
27	0	31	0.0952	0.0898	2004
84	0	41	0.0737	0.0101	2004
41	0	84	0.0101	0.0737	2004
82	0	17	0.026	0.0532	2004
79	0	48	0.1672	0.0894	2004
50	0	9	0.0523	0.0062	2004
49	0	79	0.1278	0.1672	2004
78	0	79	0.2126	0.1672	2004
9	0	46	0.0062	0.0002	2004
49	0	84	0.1278	0.0737	2004
17	0	82	0.0532	0.026	2004
9	0	88	0.0141	0.0795	2005
79	0	85	0.1971	0.282	2005
80	0	88	0.0485	0.0795	2005
68	0	85	0.1749	0.282	2005
27	0	85	0.1027	0.282	2005
58	0	33	0.0722	0.0754	2005
79	0	68	0.1971	0.1749	2005
53	0	51	0.1936	0.214	2005
46	0	88	0.0025	0.0795	2005
85	0	68	0.282	0.1749	2005
50	0	9	0.0729	0.0141	2005
9	0	50	0.0141	0.0729	2005
79	0	27	0.1971	0.1027	2005
13	0	84	0.0697	0.1098	2005
69	0	58	0.1041	0.0722	2005
14	0	24	0.0038	0.0133	2005
9	0	46	0.0141	0.0025	2005
15	0	55	0.1119	0.1561	2005
63	0	0	0.1215	0.0052	2005
84	0	13	0.1098	0.0697	2005
48	0	85	0.1248	0.282	2005
6	0	23	0.0098	0.0548	2005
62	0	70	0.0984	0.0995	2005
40	0	24	0.0112	0.0133	2005
50	0	46	0.0729	0.0025	2005
18	0	29	0.1172	0.0732	2005
5	0	29	0.0579	0.0732	2005
35	0	16	0.0862	0.0892	2005
79	0	3	0.1971	0.1168	2005
0	0	63	0.0052	0.1215	2005
88	0	9	0.0795	0.0141	2005
16	0	35	0.0892	0.0862	2005
4	0	35	0.1007	0.0862	2005
4	0	15	0.1007	0.1119	2005
85	0	48	0.282	0.1248	2005
54	0	12	0.1104	0.0537	2005
68	0	79	0.1749	0.1971	2005
54	0	82	0.1104	0.0441	2005
88	0	50	0.0795	0.0729	2005
78	0	85	0.2526	0.282	2005
16	0	4	0.0892	0.1007	2005
34	0	61	0.1392	0.2919	2005
80	0	60	0.0485	0.0294	2005
12	0	54	0.0537	0.1104	2005
